Column1,listing_id,id,date,reviewer_id,reviewer_name,comments,length,language,compound,neg,neu,pos,English
35502,7054222,200332750,"05,10,17",13420784,Edward,The space was excellent It was very easy to checkin and the rooms were very secure and relaxing Joeys suggestions for food were wonderful I highly recommend this place when you visit Singapore,197,en,0.9615,0,0.58,0.42,
45853,12805743,559436028,"04,11,19",52254090,Zoe,Highly recommend staying at Shus place Located in a relatively central location near the hub of Little India the gorgeous shophouse was spacious and bright with wonderful designer touches Clean and spacious I wouldnt hesitate to stay here again or in one of the other apartments Thanks again,301,en,0.9615,0,0.666,0.334,
45430,15906477,134586012,"27,02,17",102186294,Neethu,Great place to stay very well connected to most of the places in Singapore as MRT and bus stops are just a walk away distance The location is superb as it connects most of local markets and food junctions Harold and his wife are very friendly host and comfortable I would really recommend it,296,en,0.9616,0.023,0.683,0.293,
58077,2377875,15213206,"05,07,14",6661354,Christine,To echo what others have been saying Rayne and Lynn were excellent hosts Though we rarely saw each others because they were busy and were always out they were very helpful and quick to respond to our needs via email They were very nice to accommodate us with our weird time of arrival and departure Rayne even woke up at 6 am to help us get a cab back to the airport The house was clean and very homey and we loved the neighborhood  treelined and very serene They also provide linens and toiletries and some snacks Should we visit Singapore again its no question were going to choose Rayne and Lynns place,628,en,0.9616,0.03,0.798,0.172,
39325,10510548,66211365,"20,03,16",28961839,Li,Su and Win is great host They make sure my checkin with out many trouble The instruction is very clear The listing has everything even teabag coffee bottle water Location is great near the CBD food near by Great listing,230,en,0.9617,0.047,0.579,0.374,
58586,6605136,523611087,"04,09,19",68697955,Stéphane,Very clean apartment in a quiet residence in Geyland Apartment is big enough for one or two people Kitchen is maybe not really suitable for cooking I didnt try but there are plenty of restaurants nearby mostly Chinese like food Housekeeping on Mondays and Fridays is very convenient although a little bit early around 900 am if you like to sleep late   MRT station is about 10 minutes walk you can also take the bus around the corner to reach it or simply continue with the bus to CBD This apartment is on the same floor as the swimming pool and theres a small fitness room on ground floor both not crowded I had a pleasant stay there Thanks,664,en,0.9617,0,0.845,0.155,
49721,20888336,349266282,"17,11,18",209660853,Cathy,We had a great stay at Minis place Mini was a welcoming host with excellent transportation tips making it easy to use public transport to visit attractions and get to her accommodation from the airport  Just be mindful that its a 15 minute walk from the accommodation to the closest bus stop Theres a shuttle too on the weekdays Her cats were adorable,360,en,0.9618,0,0.744,0.256,
27662,9532788,86190044,"15,07,16",3072057,Lisa,It was a great location Clean and tidy Elle greeted me and made me feel so welcome she was so kind I would recommend this place to others,142,en,0.9619,0,0.528,0.472,
61285,16174252,170181132,"15,07,17",78761486,Chaya Jan,We was stay at 162 Haig Rd Unit 1305Hghly Recommend Josh is a SUPER NICE HOST He was kind and very flexible We was there for an exhibition at Suntec convention center 4 NightsWe are 3 pax and Josh only charge a bit more for the 3rd person And he provided extra bed Towels Blanket for all of us His apartment has all facilities you needed Small but big enough Kitchen Fridge Dishing Sink Kettle Microwave Iron and Hair Dryer All those help us to save cost for our budget business trip Bathroom Powerful shower Hot  Cold water Balcony You allowed to smoking there Plus washing  dryer machine Due to our flight back to Thailand was in late evening then he allowed us to check out at 4 pm instead of noon Location is not the best but you can walk only 5 mins to bus station 20 mins by taxi to Suntec Building 25 mins by taxi to China Town We have heard Lots of good food near by but unfortunately we have not enough time to visit there Ka Tong Will stay with Josh again for next trip Thank you so much for your hospitality Jan Ying and Kae From Thailand,1121,en,0.9619,0.034,0.838,0.128,
22743,26555143,335044694,"11,10,18",43982021,Shelley,A tidy apartment with access to the pool Out of town but easy to use mrt Excellent value great communication,112,en,0.962,0,0.475,0.525,
39220,10848771,588605031,"04,01,20",224089913,Ziyao,Clean and comfortable facilities and living supplies are complete close to the bus station the hostess is very good very convenient to hang clothes the house space is very large the dog is very lovely and gentle very good,229,en,0.962,0,0.627,0.373,
58490,13695010,149996940,"06,05,17",78522948,Christopher,The place is great The metro is literally the other side of the street The apartment and room are locked with alphanumeric codes so your conscience is clear all day The apartment offers every service you may need ie washing and drying machine small kitchen numerous refrigerators Its pretty central too It took me 45 minutesish to get to the downtown core Marina bay The room itself is basic has everything you need but honestly considering the active life until late in the evening youll probably be using the room solely to sleep and shower Ultimately Id highly suggest the place to any solo traveler of all ages Had a great time,656,en,0.962,0,0.844,0.156,
27703,39716900,587418558,"03,01,20",79202807,Rogini,Aglyns place was super clean and and at an excellent location   She was also very pleasant and helpful     Will definitely stay here again,142,en,0.9621,0,0.464,0.536,
33181,17142437,144451577,"15,04,17",21338511,Pamela Lorraine,Richard is very kind and accomodating His place is new big and clean close to hawkers and grocery Perfect for families or friends travelling together Great value for money,179,en,0.9623,0,0.539,0.461,
36920,4138944,332700421,"06,10,18",26818561,Richard,Anne was an amazing host Outstandingly friendly and attentive Communication was smooth and easy Location size amenities cleanlinesseverything was great Thanks a lot Highly recommend to everyone,208,en,0.9623,0,0.516,0.484,
42380,9927724,552129489,"21,10,19",211795988,Bow Kwan,Such a wonderful stay  Special thanks to host for being helpful and flexible He is able to response fast to my request I will definitely recommend this apartment to my family This place is so convenient Just 23mins walk from Orchard MRT Thank you Harry,260,en,0.9623,0,0.63,0.37,
